index,camera_time,body_time,requested_angle,wheel_angle,wheel_read_angle,applied_steer,speed_m_s,throttle,brake
218,8.759999804198742,8.759999999986254,-0.2681524272442174,-0.18079144872880173,-0.1795542565852845,-0.027623731642961502,1.973759399176258,0.33786702156066895,0.0
219,8.799999803304672,8.799999999986161,-0.27144811573869526,-0.17642968958405608,-0.18079144872880173,-0.027814069762825966,1.9737581938798336,0.337872177362442,0.0
220,8.839999802410603,8.839999999986068,-0.2745723517852171,-0.17534694346437804,-0.17642968958405608,-0.027143029496073723,1.9737700651135361,0.33787253499031067,0.0
221,8.879999801516533,8.879999999985975,-0.27752316204933336,-0.17933548979765027,-0.17534694346437804,-0.026976453140378,1.9737802445149353,0.33786898851394653,0.0
222,8.919999800622463,8.919999999985881,-0.2802986827360351,-0.18568634935734638,-0.17933548979765027,-0.027590075507760048,1.9737772337382298,0.3378659188747406,0.0
223,8.959999799728394,8.959999999985788,-0.2828971607669678,-0.18655708121188902,-0.18568634935734638,-0.028567129746079445,1.973771179616648,0.3378668427467346,0.0
224,8.999999798834324,8.999999999985695,-0.2853169548877128,-0.1833238545531541,-0.18655708121188902,-0.028701089322566986,1.9737672490076779,0.33786866068840027,0.0
225,9.039999797940254,9.039999999985602,-0.2875565367044392,-0.18254617505600393,-0.1833238545531541,-0.02820366993546486,1.973775942191813,0.3378698229789734,0.0
226,9.079999797046185,9.079999999985509,-0.2896144916492696,-0.18539171385427886,-0.18254617505600393,-0.028084026649594307,1.9737789784763808,0.33786723017692566,0.0
227,9.119999796152115,9.119999999985415,-0.291489519873752,-0.1897522998478335,-0.18539171385427886,-0.02852180227637291,1.9737766396055723,0.33786630630493164,0.0
228,9.159999795258045,9.159999999985322,-0.29318043706987146,-0.1902693109186026,-0.1897522998478335,-0.029192661866545677,1.9737677971257888,0.33786702156066895,0.0
229,9.199999794363976,9.199999999985229,-0.2946861752180849,-0.18813971672508267,-0.1902693109186026,-0.029272202402353287,1.9737680211644715,0.33786967396736145,0.0
230,9.239999793469906,9.239999999985136,-0.2960057832619047,-0.18766342342368042,-0.18813971672508267,-0.028944572433829308,1.9737758301560324,0.3378695845603943,0.0
231,9.279999792575836,9.279999999985042,-0.2971384277086069,-0.18940472949826898,-0.18766342342368042,-0.02887129597365856,1.9737809173971361,0.33786725997924805,0.0
232,9.319999791681767,9.31999999998495,-0.2980833931556823,-0.19182237998845697,-0.18940472949826898,-0.029139189049601555,1.9737823327242194,0.3378657102584839,0.0
233,9.359999790787697,9.359999999984856,-0.29884008274270096,-0.19199286560109563,-0.19182237998845697,-0.029511135071516037,1.973776956026197,0.33786529302597046,0.0
234,9.399999789893627,9.399999999984763,-0.2994080185283011,-0.19095054072728304,-0.19199286560109563,-0.029537364840507507,1.973774917923512,0.3378669023513794,0.0
235,9.439999788999557,9.43999999998467,-0.2997868417920678,-0.19077426796756455,-0.19095054072728304,-0.029377005994319916,1.9737803966286909,0.33786752820014954,0.0
236,9.479999788105488,9.479999999984576,-0.2999763132611083,-0.19143484551165105,-0.19077426796756455,-0.029349887743592262,1.9737881457769098,0.3378658890724182,0.0
237,9.519999787211418,9.519999999984483,-0.29997631326118157,-0.19193329674590753,-0.19143484551165105,-0.029451515525579453,1.9737799415719444,0.337863564491272,0.0
238,9.559999786317348,9.55999999998439,-0.29978684179228765,-0.19175849838585501,-0.19193329674590753,-0.029528198763728142,1.9737817129189048,0.33786600828170776,0.0
239,9.599999785423279,9.599999999984297,-0.29940801852866733,-0.19179830861323416,-0.19175849838585501,-0.029501307755708694,1.973784101715145,0.3378654718399048,0.0
240,9.63999978452921,9.639999999984203,-0.2988400827432133,-0.19192349260985375,-0.19179830861323416,-0.029507432132959366,1.9737813264859965,0.3378647565841675,0.0
241,9.67999978363514,9.67999999998411,-0.2980833931563405,-0.19150810024437923,-0.19192349260985375,-0.029526691883802414,1.9737824720780517,0.33786559104919434,0.0
242,9.71999978274107,9.719999999984017,-0.29713842770941046,-0.19007828217598607,-0.19150810024437923,-0.0294627845287323,1.9737821159760476,0.33786526322364807,0.0
243,9.759999781847,9.759999999983924,-0.29600578326285326,-0.18955191650635694,-0.19007828217598607,-0.02924281172454357,1.9737847743656367,0.33786535263061523,0.0
244,9.79999978095293,9.79999999998383,-0.29468617521917767,-0.19068600407723146,-0.18955191650635694,-0.029161833226680756,1.9737834899330209,0.33786457777023315,0.0
245,9.83999978005886,9.839999999983737,-0.29318043707110797,-0.19111901513296664,-0.19068600407723146,-0.02933630906045437,1.9737833244761487,0.3378649652004242,0.0
246,9.879999779164791,9.879999999983644,-0.29148951987513133,-0.18960805566915392,-0.19111901513296664,-0.029402924701571465,1.9737849814184931,0.3378649950027466,0.0
247,9.919999778270721,9.91999999998355,-0.28961449165079095,-0.1862041138030081,-0.18960805566915392,-0.02917047031223774,1.9737834991544523,0.3378645181655884,0.0
